State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Uttrakhand,UdhamSinghNagar,Kicchha,Brinjal,Brinjal,FAQ,30/08/2025,600,800,700
Uttrakhand,UdhamSinghNagar,Kicchha,Tomato,Hybrid,Non-FAQ,30/08/2025,2900,3200,3000
Uttrakhand,UdhamSinghNagar,Rudrapur,Bottle gourd,Other,FAQ,30/08/2025,1200,2000,1400
Uttrakhand,UdhamSinghNagar,Rudrapur,Sponge gourd,Other,FAQ,30/08/2025,2000,3000,2500
West Bengal,North 24 Parganas,Barasat,Onion,Other,FAQ,30/08/2025,2200,2200,2200
West Bengal,North 24 Parganas,Barasat,Pumpkin,Other,FAQ,30/08/2025,1800,1800,1800
West Bengal,North 24 Parganas,Barasat,Tomato,Other,FAQ,30/08/2025,5000,5000,5000
West Bengal ,Birbhum,Birbhum,Green chilli,Green Chilly,FAQ,30/08/2025,7300,7500,7400
West Bengal ,Birbhum,Birbhum,Mustard Oil,Mustard Oil,FAQ,30/08/2025,15300,15500,15400
West Bengal ,Birbhum,Bolpur,Brinjal,Round/Long,FAQ,30/08/2025,5300,5500,5400
West Bengal ,Birbhum,Bolpur,Paddy(Dhan)(Common),Common,FAQ,30/08/2025,2300,2320,2310
West Bengal ,Birbhum,Bolpur,Rice,Common,FAQ,30/08/2025,3450,3550,3500
West Bengal ,Birbhum,Sainthia,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,30/08/2025,11050,12200,12000
West Bengal ,Birbhum,Sainthia,Mustard Oil,Mustard Oil,FAQ,30/08/2025,15300,15500,15400
West Bengal ,Darjeeling,Darjeeling,Wheat,Sonalika,FAQ,30/08/2025,2500,2600,2550
West Bengal ,Darjeeling,Karsiyang(Matigara),Onion,Other,FAQ,30/08/2025,2800,3000,2900
West Bengal ,Darjeeling,Siliguri,Carrot,Other,FAQ,30/08/2025,5000,5500,5200
West Bengal ,Darjeeling,Siliguri,Green Chilli,Green Chilly,FAQ,30/08/2025,4500,5000,4800
West Bengal ,Darjeeling,Siliguri,Green Gram (Moong)(Whole),Green Gram Dal,FAQ,30/08/2025,9600,9800,9700
West Bengal ,Medinipur(W),Ghatal,Potato,Potato,FAQ,30/08/2025,1140,1180,1160
West Bengal ,Medinipur(W),Ghatal,Carrot,Carrot,FAQ,30/08/2025,4700,4900,4800
West Bengal ,South 24 Pargana,Baruipur(Canning),Rice,Common,FAQ,30/08/2025,3400,3500,3450
West Bengal ,Malda,Malda,Rice,Banshakti,FAQ,30/08/2025,2800,3300,3050
West Bengal ,Malda,Malda,Wheat,Sharbati,FAQ,31/08/2025,2400,2800,2600
West Bengal ,Malda,English Bazar,Wheat,Miniket,FAQ,31/08/2025,3000,3500,3250
West Bengal ,Cooch Behar,Cooch Behar,Rice,Swarna,FAQ,31/08/2025,2300,2700,2500
West Bengal ,Cooch Behar,Cooch Behar,Wheat,Lok-1,FAQ,30/08/2025,2300,2700,2500
West Bengal ,Cooch Behar,Mathabhanga,Wheat,Other,FAQ,30/08/2025,2250,2650,2450
